account_value,date,daily_return,datadate
113793.12213428385,2020-12-22,0.04059874934897545,2020-12-22
114062.01131945832,2020-12-23,0.002362965178661192,2020-12-23
112877.25196376904,2020-12-24,-0.010386975838704515,2020-12-24
116849.04899442324,2020-12-28,0.035186868581182695,2020-12-28
115709.03394031654,2020-12-29,-0.009756305797243736,2020-12-29
115094.68059528006,2020-12-30,-0.00530946741248739,2020-12-30
114733.46392825928,2020-12-31,-0.003138430596032027,2020-12-31
115221.56352416724,2021-01-04,0.004254204302706288,2021-01-04
114705.1372211382,2021-01-05,-0.004482028252643322,2021-01-05
117448.59553388804,2021-01-06,0.023917484248859644,2021-01-06
123440.44221977446,2021-01-07,0.051016758937381564,2021-01-07
124999.54708472939,2021-01-08,0.012630421901592914,2021-01-08
121985.57587711068,2021-01-11,-0.024111857025975736,2021-01-11
122751.63457302305,2021-01-12,0.006279912115872532,2021-01-12
124059.11295704098,2021-01-13,0.01065141322611174,2021-01-13
124238.60768405648,2021-01-14,0.0014468483832996706,2021-01-14
123016.20187668054,2021-01-15,-0.0098391782567665,2021-01-15
124484.10857145044,2021-01-18,0.011932628973875923,2021-01-18
126315.51357917042,2021-01-19,0.014711958247014543,2021-01-19
126111.74582270833,2021-01-20,-0.0016131649287431935,2021-01-20
126276.39844230864,2021-01-21,0.0013056089147458485,2021-01-21
125892.46988670086,2021-01-22,-0.0030403825286734465,2021-01-22
126012.34801701756,2021-01-25,0.0009522263756094328,2021-01-25
129258.55211977215,2021-01-26,0.025761000043552862,2021-01-26
129245.62628335664,2021-01-27,-9.999985458231109e-05,2021-01-27
129365.76053967519,2021-01-28,0.0009295034561180859,2021-01-28
128416.6591894193,2021-01-29,-0.0073365730336723,2021-01-29
131788.44320335196,2021-02-01,0.02625659346081544,2021-02-01
131917.74335489568,2021-02-02,0.0009811190450457195,2021-02-02
133048.18571126467,2021-02-03,0.008569297257668973,2021-02-03
132554.31673768008,2021-02-04,-0.003711955716978799,2021-02-04
134918.03027668624,2021-02-05,0.017832037440801418,2021-02-05
136349.35101780892,2021-02-08,0.010608817355155065,2021-02-08
134228.1933521726,2021-02-09,-0.015556785931157504,2021-02-09
131942.88856644413,2021-02-10,-0.01702551996459145,2021-02-10
133030.11706013462,2021-02-11,0.00824014469823431,2021-02-11
131924.83541240598,2021-02-12,-0.008308506916738345,2021-02-12
132226.62760736546,2021-02-15,0.0022876071364124058,2021-02-15
132252.72561397482,2021-02-16,0.00019737330582825233,2021-02-16
131913.4983250134,2021-02-17,-0.0025649927998577797,2021-02-17
135327.43855895926,2021-02-18,0.025880143255199384,2021-02-18
138761.74829294608,2021-02-19,0.02537777830244381,2021-02-19
134055.2777168982,2021-02-22,-0.033917636769117736,2021-02-22
131760.22155632902,2021-02-23,-0.017120222341532543,2021-02-23
132727.42894890238,2021-02-24,0.007340663070757314,2021-02-24
134639.10954465796,2021-02-25,0.014403056029146375,2021-02-25
132871.94004740645,2021-02-26,-0.013125231615300879,2021-02-26
135906.77408029966,2021-03-01,0.022840292930248474,2021-03-01
133548.82573404242,2021-03-02,-0.017349748474377202,2021-03-02
129272.96775176453,2021-03-03,-0.03201718891031735,2021-03-03
128337.3570329182,2021-03-04,-0.007237481548678648,2021-03-04
127225.97627034115,2021-03-05,-0.008659838321993685,2021-03-05
127204.63549425529,2021-03-08,-0.00016773914189116554,2021-03-08
130810.03238990235,2021-03-09,0.028343282315445695,2021-03-09
130287.9265879624,2021-03-10,-0.003991328435603014,2021-03-10
132472.12477447913,2021-03-11,0.016764394397220883,2021-03-11
131776.86574616365,2021-03-12,-0.005248342090829694,2021-03-12
134363.0093164675,2021-03-15,0.019625171350527548,2021-03-15
135346.5421160691,2021-03-16,0.007319967040072982,2021-03-16
133305.78402604983,2021-03-17,-0.01507802163330585,2021-03-17
132425.81273760725,2021-03-18,-0.0066011485913518575,2021-03-18
133011.5434868567,2021-03-19,,2021-03-19
133764.77540282605,2021-03-22,0.0056629063630389,2021-03-22
133960.0467591823,2021-03-23,0.001459811491987928,2021-03-23
133704.21925060026,2021-03-24,-0.0019097299140389266,2021-03-24
134208.54804639582,2021-03-25,0.003771973679082885,2021-03-25
135492.03325760292,2021-03-26,0.009563364106758732,2021-03-26
135457.07327514552,2021-03-29,-0.0002580224210741999,2021-03-29
136710.6075278434,2021-03-30,0.009254107019953441,2021-03-30
137623.69429582407,2021-03-31,0.006678975278452404,2021-03-31
137853.2947032392,2021-04-01,0.001668320332410156,2021-04-01
136713.0306836145,2021-04-06,-0.008271576113428325,2021-04-06
136327.92046965836,2021-04-07,-0.0028169239759402442,2021-04-07
137515.3309486882,2021-04-08,0.00870995812845332,2021-04-08
136466.98378302765,2021-04-09,-0.007623493020219919,2021-04-09
135967.55587953425,2021-04-12,-0.0036596976766736225,2021-04-12
136138.39588483484,2021-04-13,0.0012564762541731336,2021-04-13
135608.16461138913,2021-04-14,-0.003894795953775066,2021-04-14
135659.70255745127,2021-04-15,0.00038005046532263437,2021-04-15
136412.45914489555,2021-04-16,0.0055488591914425464,2021-04-16
136498.49901374723,2021-04-19,0.0006307332144810385,2021-04-19
134344.40804925768,2021-04-20,-0.015781059718998347,2021-04-20
134743.4039153934,2021-04-21,0.002969947703289844,2021-04-21
136830.60110911017,2021-04-22,0.01549016228673672,2021-04-22
137338.20956268045,2021-04-23,0.0037097582664678,2021-04-23
138111.27058517945,2021-04-26,0.005628885253132543,2021-04-26
138329.32328379643,2021-04-27,0.0015788190036418734,2021-04-27
138172.87704469185,2021-04-28,-0.0011309694531190795,2021-04-28
139185.59346311245,2021-04-29,0.007329343067040916,2021-04-29
138022.12615160143,2021-04-30,-0.008359107308180791,2021-04-30
138472.15731174842,2021-05-03,0.003260572581331278,2021-05-03
136157.40519326212,2021-05-04,-0.016716372182134953,2021-05-04
137281.20572549768,2021-05-05,0.008253686464136491,2021-05-05
136076.63347507676,2021-05-06,-0.008774487695202393,2021-05-06
138799.9888870753,2021-05-07,0.02001339497054322,2021-05-07
138757.43073394822,2021-05-10,-0.0003066149606230084,2021-05-10
135380.42161900055,2021-05-11,-0.02433750104109889,2021-05-11
134590.53013787634,2021-05-12,-0.005834606449573343,2021-05-12
134124.33834478565,2021-05-13,-0.0034637785631214113,2021-05-13
136785.29996757992,2021-05-14,0.019839513511365148,2021-05-14
136896.36639674526,2021-05-17,0.0008119763541232228,2021-05-17
137446.0352474935,2021-05-18,0.0040152187031410325,2021-05-18
136410.34240939008,2021-05-19,-0.007535268923825167,2021-05-19
137486.4147849243,2021-05-20,0.007888495524076555,2021-05-20
136553.58578413972,2021-05-21,-0.0067848812716794216,2021-05-21
136634.71890174042,2021-05-24,0.0005941485691114412,2021-05-24
136965.81716973727,2021-05-25,0.002423236719467869,2021-05-25
137409.5602750539,2021-05-26,0.0032398091325713807,2021-05-26
137591.83745010328,2021-05-27,0.0013265246951124075,2021-05-27
137371.85593898114,2021-05-28,-0.0015987976845056595,2021-05-28
135653.41517883635,2021-05-31,-0.0125094092119431,2021-05-31
135239.33512724686,2021-06-01,-0.0030524852694906453,2021-06-01
134301.44989270475,2021-06-02,-0.006935003293676689,2021-06-02
133753.43408711784,2021-06-03,-0.004080490612906496,2021-06-03
134335.26137937774,2021-06-04,0.004349998908296682,2021-06-04
134871.28462546895,2021-06-07,0.003990190219509193,2021-06-07
135960.94629878903,2021-06-08,0.008079271109087793,2021-06-08
134919.86818897972,2021-06-09,-0.007657184935455308,2021-06-09
134327.62660794714,2021-06-10,-0.004389580192911469,2021-06-10
134289.83029416992,2021-06-11,-0.0002813740905847073,2021-06-11
136339.14036376402,2021-06-14,0.015260351920208137,2021-06-14
136550.66117037187,2021-06-15,0.0015514312767668235,2021-06-15
137546.12298456026,2021-06-16,0.007290054882608032,2021-06-16
136800.57780279618,2021-06-17,-0.00542032858205499,2021-06-17
133078.8818692158,2021-06-18,,2021-06-18
133042.57300084564,2021-06-21,-0.00027283719144743923,2021-06-21
132909.91039870688,2021-06-22,-0.0009971439904269408,2021-06-22
131775.87689647113,2021-06-23,-0.008532347202957813,2021-06-23
133545.60050829055,2021-06-24,0.013429799546769816,2021-06-24
133768.9782803143,2021-06-25,0.0016726703925369346,2021-06-25
132775.08289270566,2021-06-28,-0.007429939290752086,2021-06-28
132930.11964691686,2021-06-29,0.0011676645258544838,2021-06-29
132043.07947406653,2021-06-30,-0.0066729810761204655,2021-06-30
133680.10202253913,2021-07-01,0.012397639883838574,2021-07-01
133917.54974528574,2021-07-02,0.0017762383417883054,2021-07-02
134491.87055147588,2021-07-05,0.004288614952129288,2021-07-05
133767.8118861101,2021-07-06,-0.005383661201207257,2021-07-06
134743.3225541756,2021-07-07,0.007292566532343558,2021-07-07
132505.6395589731,2021-07-08,-0.016607004731553854,2021-07-08
133672.68229935504,2021-07-09,0.008807494867888455,2021-07-09
134530.2317830665,2021-07-12,0.006415293453833515,2021-07-12
133543.51840993026,2021-07-13,-0.007334510318300347,2021-07-13
132938.59942038782,2021-07-14,-0.00452975177488979,2021-07-14
131675.88655986116,2021-07-15,-0.009498466705923579,2021-07-15
131715.74603616126,2021-07-16,0.0003027090026994639,2021-07-16
130142.97423717962,2021-07-19,-0.011940651336780015,2021-07-19
130873.17039486485,2021-07-20,0.005610722837442461,2021-07-20
133121.55318979433,2021-07-21,0.017179860380441392,2021-07-21
134661.29943441006,2021-07-22,0.01156646844722764,2021-07-22
135866.8978790652,2021-07-23,0.008952820518729476,2021-07-23
135352.14170343,2021-07-26,-0.003788679830560082,2021-07-26
134590.76230784645,2021-07-27,-0.005625174348935058,2021-07-27
135326.07366439613,2021-07-28,0.005463312220996386,2021-07-28
135008.11476761595,2021-07-29,-0.0023495760142181465,2021-07-29
133065.82722510086,2021-07-30,-0.014386450368989225,2021-07-30
135045.7358388633,2021-08-02,0.014879166612876247,2021-08-02
135483.4016342732,2021-08-03,0.0032408708997087032,2021-08-03
135259.6805317754,2021-08-04,-0.001651280524397558,2021-08-04
135100.3342129718,2021-08-05,-0.0011780770010482169,2021-08-05
135219.38956555675,2021-08-06,0.0008812365511787768,2021-08-06
135741.59432515528,2021-08-09,0.003861907388255093,2021-08-09
135506.71432584536,2021-08-10,-0.0017303465491006476,2021-08-10
136669.94639423606,2021-08-11,0.008584313140332922,2021-08-11
136479.7302663098,2021-08-12,-0.0013917919260577616,2021-08-12
137543.85502874287,2021-08-13,0.007796943622006447,2021-08-13
137114.63418387866,2021-08-16,-0.0031206108391722553,2021-08-16
136148.00536094143,2021-08-17,-0.007049785959687305,2021-08-17
137482.7455458004,2021-08-18,0.009803597058366087,2021-08-18
137008.7172212239,2021-08-19,-0.003447911392041481,2021-08-19
136876.08434476051,2021-08-20,-0.0009680615887325273,2021-08-20
137540.4248354746,2021-08-23,0.004853590705011568,2021-08-23
136792.94106412274,2021-08-24,-0.005434647829872574,2021-08-24
136020.85858149568,2021-08-25,-0.005644169038409253,2021-08-25
134634.0593743208,2021-08-26,-0.01019548929213676,2021-08-26
134599.43885176358,2021-08-27,-0.0002571453517636879,2021-08-27
134530.76777560008,2021-08-30,-0.0005101884283422732,2021-08-30
134176.24036940426,2021-08-31,-0.002635288655953971,2021-08-31
136268.74675668648,2021-09-01,0.01559520807500103,2021-09-01
136408.1535276798,2021-09-02,0.0010230282020735617,2021-09-02
135550.58172935998,2021-09-03,-0.006286807468189881,2021-09-03
135558.79661455983,2021-09-06,6.060383581574236e-05,2021-09-06
135487.23995201234,2021-09-07,-0.0005278643978444687,2021-09-07
134904.35127125005,2021-09-08,-0.004302166617083381,2021-09-08
134198.17207993567,2021-09-09,-0.005234665781050141,2021-09-09
132859.23146145686,2021-09-10,-0.009977338720241756,2021-09-10
134487.83644056946,2021-09-13,0.01225812434106266,2021-09-13
133348.64838822873,2021-09-14,-0.00847056568453397,2021-09-14
